IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
64,66,167,146,-2.04305,-2.04545,-2.04295,-2.04298,0.5,1.97375e+06,2.17423e+06,8.59826e+06,6.9059e+06,0,0,0,0,1,1,1,1,6,8,113,92
64,66,546,458,-2.04305,-2.04545,-2.04265,-2.0439,1,1.97375e+06,2.17423e+06,3.19459e+07,2.66501e+07,0,0,0,0,1,1,1,1,6,8,496,405
3,3,4,3,-1.68146,-1.58354,-1.23203,-1.06757,0.0100001,60602,59710,157728,100009,0,0,0,0,0,0,0,0,1,1,2,1
3,3,9,8,-1.68146,-1.58354,-0.965368,-0.967107,0.100001,60602,59710,448274,447970,0,0,0,0,0,0,0,0,1,1,7,6
3,3,50,42,-1.68146,-1.58354,-0.948334,-0.948981,0.5,60602,59710,3.35317e+06,2.61331e+06,0,0,0,0,0,0,0,0,1,1,48,40
3,3,172,142,-1.68146,-1.58354,-0.945001,-0.945098,1,60602,59710,1.05451e+07,8.60063e+06,0,0,0,0,0,0,0,0,1,1,170,140
66,71,65,65,-2.04162,-2.04562,-2.04066,-2.04505,0.0100001,2.04583e+06,1.96157e+06,1.8167e+06,2.04461e+06,0,0,0,0,1,1,1,1,2,4,1,1
66,71,38,64,-2.04162,-2.04562,-2.04499,-2.04219,0.100001,2.04583e+06,1.96157e+06,1.03819e+06,1.77696e+06,0,0,0,0,1,1,1,1,2,4,8,7
66,71,133,120,-2.04162,-2.04562,-2.04386,-2.0435,0.5,2.04583e+06,1.96157e+06,3.94274e+06,3.77539e+06,0,0,0,0,1,1,1,1,2,4,67,55
66,71,370,307,-2.04162,-2.04562,-2.04396,-2.04047,1,2.04583e+06,1.96157e+06,1.2711e+07,1.18188e+07,0,0,0,0,1,1,1,1,2,4,305,248
