IterationGG,IterationON2,IterationDS,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3NormGradGG,NormGradDS,NormGradON2,NormGradON3,PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
1203,1086,1068,1073,-2.42173,-2.42173,-2.42173,-2.42173,1,2.83017e+08,2.52105e+08,2.46881e+08,2.52182e+08,0,0,0,0,1,1,1,1,164,46,5,22
2857,1066,1432,1185,-0.830285,-2.42733,-2.42733,-2.42733,0.5,7.20944e+08,2.46579e+08,4.11833e+08,3.09757e+08,0,0,0,0,1,1,1,1,2550,56,347,156
2857,1066,1094,1053,-0.830285,-2.42733,-2.42733,-2.42733,1,7.20944e+08,2.46579e+08,2.61271e+08,2.49198e+08,0,0,0,0,1,1,1,1,2550,56,40,29
593,603,627,591,-2.80663,-2.80663,-2.80663,-2.80663,0.100001,1.38116e+08,1.39917e+08,1.75042e+08,1.49632e+08,0,0,0,0,1,1,1,1,69,47,130,58
593,603,428,504,-2.80663,-2.80663,-2.80663,-2.80663,0.5,1.38116e+08,1.39917e+08,1.00763e+08,1.17136e+08,0,0,0,0,1,1,1,1,69,47,10,5
593,603,572,563,-2.80663,-2.80663,-2.80663,-2.80663,1,1.38116e+08,1.39917e+08,1.38203e+08,1.31582e+08,0,0,0,0,1,1,1,1,69,47,28,9
1789,305,270,269,-10.5364,-3.83542,-10.5364,-10.5364,0.5,4.50261e+08,7.21344e+07,7.49688e+07,6.91504e+07,0,0,0,0,1,1,1,1,1555,87,55,31
1789,305,249,274,-10.5364,-3.83542,-10.5364,-10.5364,1,4.50261e+08,7.21344e+07,6.78158e+07,6.94499e+07,0,0,0,0,1,1,1,1,1555,87,45,27
2431,331,5717,1646,-10.5364,-3.83542,-0.425117,-10.5364,0.100001,6.14873e+08,7.84154e+07,2.06691e+09,7.1513e+08,0,0,0,0,1,1,1,1,2229,101,3246,1451
2431,331,353,279,-10.5364,-3.83542,-10.5364,-10.5364,0.5,6.14873e+08,7.84154e+07,1.07001e+08,7.71614e+07,0,0,0,0,1,1,1,1,2229,101,115,60
2431,331,216,266,-10.5364,-3.83542,-10.5364,-10.5364,1,6.14873e+08,7.84154e+07,5.19293e+07,6.50313e+07,0,0,0,0,1,1,1,1,2229,101,13,21
5176,553,688,515,-10.5364,-10.5364,-10.5364,-10.5364,0.5,1.29593e+09,1.33661e+08,2.62398e+08,1.78231e+08,0,0,0,0,1,1,1,1,4928,340,454,262
5176,553,226,284,-10.5364,-10.5364,-10.5364,-10.5364,1,1.29593e+09,1.33661e+08,5.975e+07,7.19147e+07,0,0,0,0,1,1,1,1,4928,340,37,33
2132,443,2549,515,-0.881437,-3.83542,-0.881437,-10.5364,0.100001,4.90761e+08,1.06294e+08,7.41152e+08,1.85594e+08,0,0,0,0,1,1,1,1,291,258,704,296
2132,443,232,207,-0.881437,-3.83542,-10.5364,-10.5364,0.5,4.90761e+08,1.06294e+08,5.87905e+07,5.0561e+07,0,0,0,0,1,1,1,1,291,258,28,17
2132,443,279,276,-0.881437,-3.83542,-10.5364,-10.5364,1,4.90761e+08,1.06294e+08,7.15642e+07,7.02984e+07,0,0,0,0,1,1,1,1,291,258,37,35
3493,571,3247,1082,-0.687077,-2.87114,-0.687077,-2.87114,0.100001,8.20414e+08,1.30496e+08,9.79956e+08,3.65692e+08,0,0,0,0,1,1,1,1,1245,61,1055,521
3493,571,566,574,-0.687077,-2.87114,-2.87114,-2.87114,0.5,8.20414e+08,1.30496e+08,1.38827e+08,1.37841e+08,0,0,0,0,1,1,1,1,1245,61,48,36
3493,571,559,534,-0.687077,-2.87114,-2.87114,-2.87114,1,8.20414e+08,1.30496e+08,1.29026e+08,1.23645e+08,0,0,0,0,1,1,1,1,1245,61,13,14
