IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
1873,775,1064,1227,0.00544323,0.016056,0.0034172,0.00485661,0.0100001,5.36815e+07,2.06274e+07,4.56454e+07,5.2828e+07,0,0,0,0,1,1,1,1,1529,71,861,1002
1873,775,1984,2387,0.00544323,0.016056,0.00720816,0.0106887,0.100001,5.36815e+07,2.06274e+07,8.59036e+07,1.07659e+08,0,0,0,0,1,1,1,1,1529,71,1638,2155
1873,775,6044,7008,0.00544323,0.016056,0.0107824,0.00783809,0.5,5.36815e+07,2.06274e+07,2.78853e+08,3.22313e+08,0,0,0,0,1,1,1,1,1529,71,5787,6639
1231,919,1227,1224,0.00279932,0.00933463,0.00337523,0.0043257,0.0100001,3.36347e+07,2.36487e+07,4.99642e+07,5.20033e+07,0,0,0,0,1,1,1,1,802,18,865,954
1231,919,2424,2773,0.00279932,0.00933463,0.0187318,0.0075684,0.100001,3.36347e+07,2.36487e+07,1.07324e+08,1.19367e+08,0,0,0,0,1,1,1,1,802,18,2114,2253
1231,919,6278,6936,0.00279932,0.00933463,0.0189048,0.0165665,0.5,3.36347e+07,2.36487e+07,2.88397e+08,3.15339e+08,0,0,0,0,1,1,1,1,802,18,5954,6398
1644,879,1390,1514,0.00840669,0.0150909,0.00364216,0.00354628,0.0100001,4.57144e+07,2.27955e+07,5.40559e+07,5.98957e+07,0,0,0,0,1,1,1,1,1361,60,860,989
1644,879,2088,2519,0.00840669,0.0150909,0.00773111,0.0076076,0.100001,4.57144e+07,2.27955e+07,8.69597e+07,1.11688e+08,0,0,0,0,1,1,1,1,1361,60,1558,2182
1644,879,5720,6994,0.00840669,0.0150909,0.00873434,0.0072171,0.5,4.57144e+07,2.27955e+07,2.63023e+08,3.34604e+08,0,0,0,0,1,1,1,1,1361,60,5391,6585
1029,989,993,1058,0.00673632,0.00259568,0.00116993,0.00236732,0.0100001,2.87189e+07,2.52283e+07,4.03992e+07,4.28021e+07,0,0,0,0,1,1,1,1,841,30,692,732
1029,989,1272,1630,0.00673632,0.00259568,0.000792221,0.00147835,0.100001,2.87189e+07,2.52283e+07,5.30892e+07,7.13379e+07,0,0,0,0,1,1,1,1,841,30,966,1395
1029,989,3161,3316,0.00673632,0.00259568,0.000908148,0.00154748,0.5,2.87189e+07,2.52283e+07,1.41391e+08,1.51167e+08,0,0,0,0,1,1,1,1,841,30,2853,3083
1029,989,4732,4587,0.00673632,0.00259568,0.000555733,0.00123869,1,2.87189e+07,2.52283e+07,2.12046e+08,2.09076e+08,0,0,0,0,1,1,1,1,841,30,4322,4330
728,1198,698,823,0.0215586,0.0074483,0.0369674,0.0237245,0.0100001,2.05646e+07,3.11889e+07,3.26883e+07,3.8656e+07,0,0,0,0,0,1,0,0,726,181,696,821
728,1198,1114,1602,0.0215586,0.0074483,0.00251011,0.00162021,0.100001,2.05646e+07,3.11889e+07,4.90008e+07,7.10325e+07,0,0,0,0,0,1,1,1,726,181,958,1425
728,1198,3091,3474,0.0215586,0.0074483,0.00519614,0.00296732,0.5,2.05646e+07,3.11889e+07,1.42755e+08,1.67229e+08,0,0,0,0,0,1,1,1,726,181,2970,3324
728,1198,4712,4731,0.0215586,0.0074483,0.00489341,0.0048672,1,2.05646e+07,3.11889e+07,2.31776e+08,2.32276e+08,0,0,0,0,0,1,1,1,726,181,4585,4604
1590,1028,1100,1425,0.00123593,0.00244676,0.00129783,0.00183979,0.0100001,4.42248e+07,2.66404e+07,4.33205e+07,5.51788e+07,0,0,0,0,1,1,1,1,1059,14,718,854
